x,y,z
0.20856,0.0895595,0.730011
0.313313,-0.0665488,-0.104818
0.0750063,-0.747066,0.519132
-0.29538,0.138849,-0.438646
-0.825025,-0.176931,0.616535
-0.147373,0.261168,-0.311121
-0.144953,-0.174898,1.00886
-0.531121,0.075599,0.608589
0.290799,-0.0390955,0.616122
-0.0749467,-0.131004,0.108884
-0.311801,0.0636866,-0.724452
0.765435,0.180176,-0.115522
-0.237158,0.0958868,-0.124988
-0.207278,0.62801,0.0574199
0.216949,-0.0378869,0.144166
-0.0811714,-0.384841,-0.219887
-0.00226058,0.520234,-0.290406
-0.0284106,-0.229528,-0.632689
0.0787044,-0.155758,-0.0448711
0.332351,0.520278,-0.107996
-0.261166,0.508824,0.5164
0.574858,-0.235316,0.123435
0.162006,-0.0898926,0.0155137
0.2046,0.0928225,0.127172
0.314578,0.181688,0.0236982
-0.224512,-0.567984,0.370647
-0.0476782,0.13083,0.13427
0.259179,0.311737,-0.0690129
-0.130095,0.130953,0.216919
-0.126375,0.242863,-0.344887
0.182297,0.0535048,1.0459
-0.00680169,-0.262849,0.00353389
-0.364424,-0.173695,-0.0899649
0.290233,0.475321,-0.55659
0.223524,-0.212954,0.630468
0.305829,0.512683,-0.1229
0.0343984,0.0064129,0.539523
-0.337821,0.43543,-0.0122205
0.226295,0.341977,-0.105983
0.474275,-0.024071,0.166878
-0.179834,-0.230184,-0.739807
0.314416,0.104315,-0.343101
-0.0252567,0.070824,0.941122
0.594534,-0.147743,0.688444
0.0116037,0.151039,0.277201
0.589023,-0.442364,0.256307
0.551621,0.1456,-0.37113
0.00669206,-0.34365,-0.139407
0.624018,-0.538133,0.0322064
-0.0483782,-0.0139528,-0.195361
0.278058,0.615333,-0.362826
0.511814,0.541502,-0.2865
-0.21874,0.367979,0.521665
-0.375005,-0.0502714,0.21474
0.0506769,0.111305,0.192803
0.645591,-0.320613,0.109676
-0.0487503,-0.288821,-0.211037
0.186894,-0.0195422,-0.233717
-0.20957,-0.176968,0.913403
0.430599,-0.0465122,0.872686
0.224331,0.00981819,-0.00250244
0.000584702,0.479459,0.241611
0.29586,0.184333,-0.0944557
0.0617908,0.158854,0.328946
-0.204071,0.0891305,0.262627
0.142375,-0.0579941,0.514394
0.102564,0.381805,0.5102
-0.178121,-0.187303,-0.066485
0.0742068,0.0646085,0.58698
-0.0231724,-0.0330395,0.183832
0.220224,0.0820829,0.0621088
-0.0533363,0.237323,0.144304
-0.0625268,0.00776632,0.460444
-0.267437,-0.214337,-0.136642
-0.0357885,0.0281497,0.873391
0.0323266,-0.0760331,0.066594
0.409313,-0.156294,-0.464315
0.188691,0.0885355,-0.553438
-0.0568181,-0.770078,0.641528
-0.639623,-0.383864,0.503427
-0.270478,-0.635761,0.695407
0.0429201,0.318559,0.57045
-0.475015,0.283622,0.397389
-0.33895,-0.574593,0.288834
-0.158675,-0.467741,-0.533159
0.504295,0.606364,0.111906
0.467203,-0.157046,0.694501
-0.908169,0.142087,0.416701
0.00906024,-0.0963187,0.534816
-0.0826857,-0.401374,-0.219577
-0.0691974,0.0678046,0.170835
-0.606663,-0.0458375,0.440178
-0.347866,0.0290861,-0.602981
-0.120667,0.0358322,1.01083
0.20732,-0.668597,0.692975
0.0991766,-0.394319,0.365311
-0.286703,0.490289,-0.320804
-0.354864,0.409285,0.412587
0.340406,0.488448,0.486752
-0.4261,-0.213358,0.334831
0.0316679,-0.156893,0.538887
0.42628,-0.274972,-0.113879
0.359085,-0.477416,0.161596
-0.239834,-0.350239,-0.276864
0.138025,-0.300357,-0.249714
0.047596,-0.618127,-0.0145158
0.0438774,0.568692,0.473952
0.0439957,-0.249347,-0.141758
0.501457,0.101203,0.761245
0.301879,-0.226368,0.375346
-0.0636033,-0.225013,0.913735
0.0129982,0.20387,0.395839
-0.12946,-0.291312,0.983959
-0.23702,-0.0474472,-0.0642386
0.246022,0.232495,0.227843
0.678466,-0.157828,0.156801
-0.00356801,0.136221,0.0261055
-0.255234,-0.0338858,-0.178883
0.582938,-0.202233,-0.187847
-0.337673,-0.359621,-0.130791
0.139624,0.175237,-0.569864
0.0356238,-0.554373,-0.51929
-0.0183594,-0.308777,1.00892
-0.118633,0.0870615,0.852829
0.0432292,-0.02976,0.245919
-0.292382,0.313012,-0.606891
0.501535,0.0943644,-0.365322
0.239974,-0.053869,0.0754052
0.31738,0.0978975,0.564169
0.387955,-0.574059,-0.33197
0.627604,-0.356171,0.000819847
0.337295,-0.135481,0.364851
-0.343413,-0.080312,0.725685
0.0468843,0.0199926,0.379826
-0.0489426,-0.212633,-0.707387
-0.121115,0.150662,-0.497867
0.346688,0.203065,-0.360966
0.0381428,-0.115824,-0.0020838
-0.00306278,-0.0613468,-0.0753052
-0.422075,0.0190015,0.898298
0.126404,0.0401914,0.395584
0.0805285,0.0987742,0.996349
0.208608,-0.0944463,-0.179732
-0.168003,-0.273208,0.732037
0.0505546,-0.137906,0.566125
0.487263,-0.410496,-0.342709
-0.0057731,-0.198742,0.401322
-0.28826,0.304332,0.820836
0.209044,-0.264693,0.611392
-0.200882,0.120159,0.467071
0.338905,0.515328,-0.0873978
0.660923,-0.443393,0.350015
-0.599691,-0.40208,-0.34299
0.155068,-0.318296,0.00844669
-0.0249951,0.130151,-0.37468
0.174326,-0.149651,0.745283
0.0189635,0.493073,0.0623606
-0.228031,-0.227725,0.812487
-0.075482,0.0816237,-0.186451
0.47934,0.158151,0.907618
-0.179019,0.12813,0.843086
-0.106962,0.179218,-0.469879
-0.557488,0.0220076,0.651582
0.16484,-0.253448,0.963117
-0.58735,-0.46664,-0.129675
-0.173827,-0.0939404,0.841609
-0.719828,0.345235,-0.344315
-0.00380911,0.226242,-0.559867
0.0152801,-0.212678,-0.49269
0.0992495,0.00640849,-0.223074
-0.184388,-0.0223091,0.232078
0.12944,0.0473341,-0.136624
-0.630923,-0.0092333,0.243972
0.0655951,-0.18736,-0.147987
-0.709982,0.45134,0.603002
0.0326636,0.068364,-0.106732
-0.144666,-0.0997049,-0.498954
-0.22071,0.0910212,-0.440031
-0.187247,-0.160654,0.821919
0.130069,-0.230572,0.0236194
-0.177674,0.0270217,-0.0501357
0.33979,-0.00195153,-0.702829
-0.293612,0.173905,0.229304
0.0258031,0.0715655,0.218675
-0.0188569,-0.185403,0.540578
0.145829,0.174051,0.050796
0.0826585,-0.0200026,-0.225943
0.219688,0.46448,0.740945
-0.200667,-0.056492,-0.243457
-0.10354,-0.134095,-0.522556
0.182492,-0.138889,0.0140686
0.347989,0.421689,-0.0883326
-0.146136,-0.158376,-0.0940909
-0.292911,0.364231,0.96154
-0.0405031,-0.260349,-0.119291
-0.382868,0.067467,-0.00176757
-0.476037,-0.0645052,-0.0378838
-0.044601,0.0924601,-0.685251
0.175861,-0.0452638,0.0349402
-0.135806,-0.0136352,-0.596657
-0.218002,-0.440643,0.436282
-0.0588227,0.0419158,-0.0652467
-0.11944,-0.0985691,-0.182981
0.221491,0.0304737,0.771945
-0.524806,-0.17902,-0.107638
0.118313,-0.0579365,0.117041
-0.126822,0.13093,0.853231
-0.188983,0.0751948,0.87498
0.118836,-0.0614909,0.0497802
0.67349,-0.316629,-0.302747
-0.0150424,0.129407,0.165334
-0.361588,0.00907371,0.883388
0.551258,-0.320875,0.0903757
-0.257291,-0.275941,0.197058
-0.0340752,0.0805522,0.80594
-0.889659,-0.00144051,0.347663
0.479352,0.605731,0.547462
-0.41351,-0.303313,0.28709
-0.143805,0.424245,0.0728627
0.110737,0.00129263,-0.339604
-0.200729,-0.702162,0.782894
-0.175702,-0.130597,0.459764
-0.0380596,0.229565,0.274335
-0.587326,-0.0401778,0.74509
-0.0642143,-0.617853,0.601777
0.643545,0.139913,0.140073
-0.85008,-0.323097,-0.113165
-0.12322,0.450552,0.486349
-0.390979,0.0411166,0.50774
-0.0646881,0.154252,-0.0735867
-0.0489865,0.0823018,-0.4241
0.140308,-0.0670858,0.249715
-0.0670769,-0.312869,0.454744
0.60503,-0.563878,0.378861
0.0396919,0.0357665,-0.395821
-0.304081,-0.580845,0.212838
0.0800665,-0.0795538,0.964052
-0.304313,-0.272953,0.457119
-0.0527334,0.0298278,0.191807
-0.530174,-0.39137,-0.387427
0.154531,-0.108857,-0.496934
-0.524377,-0.462531,-0.240256
-0.189915,-0.780402,-0.304382
0.0498412,-0.298047,0.379233
-0.536171,-0.384073,-0.238868
0.245014,-0.327204,-0.295311
-0.337221,-0.680448,-0.365808
0.183494,0.0428515,-0.000655414
0.33845,0.236952,0.447775
-0.191601,0.241989,-0.0192753
0.10407,-0.218349,0.108874
-0.117746,0.683657,0.229844
0.431552,0.218323,0.519679
0.279744,0.377791,-0.406744
0.265927,-0.545169,0.491997
-0.331407,-0.449924,0.575214
-0.604021,0.256229,-0.150612
0.174853,0.139439,0.478364
0.155869,0.401656,0.851953
0.61824,-0.301057,-0.0210913
-0.27561,-0.0808457,0.184753
-0.842188,-0.192861,0.0698142
-0.284156,0.151864,0.570148
0.0674196,-0.130944,-0.195704
0.0435903,-0.00723929,0.977997
-0.0450741,0.108808,1.05564
0.0385685,0.0207308,0.837009
0.28489,0.058158,0.492387
0.304074,0.145437,-0.246114
0.00786075,-0.0922246,-0.409097
0.418797,0.0283166,0.502212
0.23721,0.160642,0.613573
-0.233034,0.0985606,0.0147269
-0.234276,-0.0799989,0.0749339
-0.0307029,-0.479806,-0.455527
-0.252768,-0.189999,0.296615
0.0961973,-0.192513,-0.296951
0.252996,0.187865,0.626171
-0.265525,-0.123596,0.100759
-0.0850292,0.127767,0.866408
0.0767077,0.261933,0.892538
-0.196096,0.397686,-0.296517
-0.107999,-0.115748,0.150167
0.139458,0.0869327,-0.336689
0.000613368,-0.606601,-0.260995
-0.241731,-0.424919,-0.34643
-0.0116851,-0.384536,0.187462
0.496309,-0.00988955,0.66213
0.0324587,-0.207974,0.0992006
-0.952752,-0.013275,0.100508
-0.20661,-0.418289,0.0121325
0.311633,0.382246,-0.0300488
0.580017,-0.185254,-0.0310663
-0.156316,0.173666,-0.753839
-0.243276,-0.16379,0.883687
0.116743,-0.1281,-0.508233
-0.0518942,0.649515,0.423438
-0.0341016,0.134095,0.961491
0.0473612,0.00666643,0.433349
-0.148709,-0.0349586,0.109845
-0.0565686,0.0717357,-0.23361
-0.0188021,0.133948,0.316034
0.202806,0.110013,0.168672
0.02848,-0.214571,0.103906
-0.493164,-0.256478,-0.0710946
0.338717,-0.0320552,0.367201
-0.245359,-0.129412,-0.300617
0.0979463,-0.228241,-0.489965
0.0535881,-0.433276,0.507077
0.508315,-0.428648,0.390726
0.318295,-0.0821056,-0.426234
0.412613,-0.35113,0.388651
-0.131973,-0.34005,-0.395164
0.191087,-0.568286,-0.438037
0.669505,0.0764584,0.610251
-0.0487266,-0.638458,0.200365
0.31547,-0.828657,-0.180302
-0.593892,-0.262994,-0.478943
0.492541,-0.451778,-0.146657
3.87531e-05,0.180877,0.324824
0.0835968,0.229272,0.200964
-0.147896,-0.100322,0.0691842
-0.373149,-0.379123,-0.25996
-0.172631,-0.358292,0.918098
0.150743,0.0866686,0.266875
-0.0891846,0.00952197,0.130402
0.191595,0.543173,0.221746
0.407811,-0.247885,-0.404033
0.324698,-0.632512,-0.255115
0.247279,-0.246963,0.180246
0.119811,-0.386775,0.258964
0.115639,-0.0669252,0.134065
0.375469,-0.723591,0.4787
0.271985,-0.0417582,0.228111
0.0357494,0.137799,0.320218
-0.719232,-0.0926436,0.397405
-0.0242397,0.49245,0.0784517
0.393363,0.235421,-0.239234
0.107158,0.0813507,0.0641524
0.445407,-0.235542,-0.525217
-0.27993,-0.490942,0.0700858
-0.416842,-0.342341,0.430897
0.412343,0.171709,-0.299396
-0.0895796,0.058597,-0.38947
0.469988,-0.0887992,0.425626
-0.050886,-0.503316,-0.292082
0.417394,-0.327027,0.220273
0.253723,0.178586,-0.0762264
-0.372799,0.309563,0.317693
-0.152767,-0.0944681,0.355647
-0.0750913,0.0267482,0.112611
-0.233444,0.0142708,0.911042
0.30655,0.505746,-0.391837
-0.57651,-0.346472,-0.0211876
-0.109268,-0.0382522,-0.0602893
-0.272768,0.135451,-0.395164
-0.319581,-0.372789,0.667086
-0.628518,0.121496,-0.383147
-0.291715,-0.409866,-0.342709
0.222151,-0.0396232,-0.425843
0.0584354,-0.220316,0.267388
-0.112608,0.697361,0.268619
-0.207911,-0.114165,0.403234
0.00157575,-0.617301,0.303496
0.23518,-0.386679,0.538365
-0.245115,-0.53622,-0.178541
-0.011718,-0.532202,-0.236347
-0.0320639,-0.400911,-0.649639
0.470448,-0.0131283,0.379013
0.35557,-0.201648,-0.476675
-0.0287408,-0.652874,0.128068
0.629019,0.551796,-0.135134
0.252196,-0.157596,0.533383
0.44501,-0.0037921,0.327849
0.208344,-0.362827,-0.202429
0.13035,-0.096073,0.970331
0.389103,0.237553,0.671197
0.181078,-0.149795,1.03194
-0.734365,0.51659,-0.140263
-0.178861,0.179082,0.193338
-0.230913,0.0935934,-0.104319
-0.438047,-0.232101,-0.119669
-0.219213,0.164372,-0.0168244
-0.21984,-0.371323,-0.14239
-0.0844986,0.677947,-0.320375
-0.549332,-0.550135,0.407696
-0.526254,-0.537625,-0.0142934
0.174977,-0.11251,0.548338
-0.0843561,-0.0386411,0.0775023
-0.150151,-0.128631,0.234287
-0.190433,-0.742925,-0.301373
-0.266923,-0.042863,0.953876
-0.179351,0.0154791,0.399655
-0.314642,0.182385,0.790499
0.172181,-0.271453,0.255004
-0.00398924,0.929702,0.205987
-0.140709,-0.504617,0.823348
0.234773,-0.571278,-0.123158
-0.133601,-0.145014,0.15226
-0.524092,-0.716493,0.00782635
0.0493096,-0.110904,0.90421
-0.150427,-0.253857,0.890492
-0.0791606,0.206547,0.462856
0.167971,-0.18068,0.141804
-0.0167817,-0.0456832,0.200454
-0.0826909,-0.232391,-0.214214
-0.257768,-0.0538625,0.205122
-0.216247,-0.278669,0.377413
0.193794,-0.144299,0.219797
-0.0822133,0.140441,-0.071142
-0.140796,0.122614,-0.667531
-0.342149,-0.319599,-0.29881
-0.190891,-0.418719,0.808302
-0.00324897,0.588907,0.845343
0.475289,-0.049675,0.318907
-0.00882883,-0.125314,-0.05505
0.518315,0.21147,0.886214
0.0193191,-0.0357201,0.359432
-0.133059,-0.207582,0.480423
-0.283214,0.077505,-0.164634
0.554932,0.0103584,-0.012345
-0.0796365,-0.269543,-0.273204
-0.573766,-0.310664,0.512713
0.0214237,-0.221025,0.343292
0.372625,-0.438139,0.457169
0.639201,0.649119,0.307139
-0.485169,-0.296685,-0.540682
-0.481675,0.0655727,0.505082
-0.314531,-0.174144,0.0149127
-0.116629,0.166795,0.840862
0.632199,0.123877,0.345106
-0.05271,-0.22596,0.128095
0.00297073,-0.0769866,0.0520796
-0.0696039,-0.114898,0.04442
-0.135539,-0.0587548,-0.309374
0.546807,-0.0529468,-0.486155
0.201416,-0.528547,-0.240537
0.119863,0.0346658,1.10041
-0.439495,0.231422,-0.312731
0.131848,0.258087,0.0879315
0.330995,-0.502962,-0.489119
-0.0762666,-0.237366,0.585774
-0.241657,-0.468906,0.667511
0.257383,-0.0566279,0.0826325
0.200739,-0.169347,-0.418052
-0.046473,-0.0628766,0.216492
0.265595,-0.377375,0.738799
0.0464757,0.668126,0.57161
0.596051,0.165018,0.473407
0.0453634,-0.0894763,0.222812
0.40985,0.773141,0.0920535
-0.104542,0.0160463,0.184904
-0.0245382,0.219796,0.146475
0.704896,-0.194606,0.507557
0.0298626,0.220549,0.180833
0.395172,-0.411565,0.0309459
-0.241863,-0.688481,-0.0071952
-0.152204,0.197108,0.286232
0.158782,-0.0704145,0.00282267
0.814591,0.221875,0.0548529
0.216403,-0.366414,-0.410934
0.0133343,0.157807,-0.698753
0.204767,-0.00918953,0.424473
0.0245321,-0.4426,0.635103
0.189745,-0.0554553,-0.772884
-0.0031406,0.281356,0.509586
0.480891,0.736704,0.287861
-0.264717,-0.0883017,0.560221
-0.222969,-0.281997,0.647958
-0.253614,0.5426,0.686706
-0.236285,0.0571637,0.2807
-0.0610957,-0.123447,0.16293
0.083116,-0.636789,0.73129
0.270111,-0.163291,-0.0457373
0.24481,-0.638783,0.22608
-0.170065,0.524526,0.758183
0.0181415,0.0506847,-0.0252806
0.178218,0.0500943,0.427897
-0.473981,-0.207377,-0.0524421
-0.54733,0.279954,-0.258151
-0.40184,0.00515031,0.459788
-0.37225,-0.29908,-0.134306
0.105362,-0.229547,-0.58705
0.265461,-0.0946845,-0.302079
0.0664327,0.0866455,-0.101154
-0.0263165,0.286632,-0.205923
0.110455,-0.117395,-0.646417
0.544799,0.524362,-0.223413
-0.154828,0.0766584,-0.132885
-0.142841,-0.186926,0.965407
0.0307153,0.0186173,0.12324
0.0266483,0.213683,-0.204932
0.0959388,-0.458069,0.367265
0.0731689,0.0980881,-0.161547
0.20139,-0.256192,-0.571381
-0.427218,-0.449507,0.178265
-0.347303,0.477697,0.274809
0.377307,-0.0448008,0.795905
0.222457,0.602743,-0.538432
0.0163494,0.413715,0.260436
-0.365673,0.0618191,-0.167874
0.383796,-0.843304,0.0632971
-0.131952,-0.190991,0.0456569
-0.147989,-0.422523,-0.379768
-0.0298925,0.302659,0.591295
0.118292,0.0985977,0.0763234
-0.199503,-0.128051,0.79596
0.0966223,-0.025345,-0.636129
-0.0721649,0.0713091,0.154544
0.0339149,0.34671,0.0503309
0.00994573,-0.390192,0.199658
0.500398,0.0935477,-0.33427
-0.24614,-0.048997,-0.307098
-0.316984,-0.0442529,0.305372
-0.017037,-0.459052,0.646131
-0.518137,-0.107522,0.630424
0.330656,-0.452076,0.242728
-0.0212796,0.247753,0.988144
0.112604,0.357653,-0.626628
-0.0397386,0.0211202,-0.399853
0.00576302,-0.634015,0.605434
-0.504308,0.582615,-0.166364
-0.0476468,-0.0371413,0.0617732
0.052826,-0.0706497,0.171432
0.0549602,0.103707,-0.0208313
0.220517,0.0747403,0.146571
0.111154,-0.298992,-0.00781066
-0.167106,0.152221,0.110194
0.221115,0.112607,0.218792
0.214988,-0.921521,0.312266
-0.220746,-0.539288,0.0439997
0.159759,-0.233068,0.344425
-0.278922,-0.173441,-0.56525
0.203771,0.0135419,0.378609
0.214199,0.264913,0.159974
-0.101328,0.0141459,0.27513
0.160489,-0.492987,0.0206207
-0.235865,0.484497,-0.208125
0.210613,-0.128769,-0.0265135
-0.140163,-0.155752,0.332601
-0.355295,0.211983,0.651537
-0.024703,0.0775709,-0.111874
0.434142,0.515807,-0.0560577
0.509035,-0.178022,0.831664
-0.275451,-0.394822,0.21833
-0.0848489,0.117275,0.327129
0.295663,-0.0105604,-0.715488
0.113611,0.26305,-0.00253247
-0.0238132,0.0857066,-0.616259
0.184565,-0.0351051,0.111031
0.147174,-0.215858,0.19776
-0.193575,0.756038,-0.211805
-0.439489,-0.374016,-0.116309
0.142868,-0.174459,0.292003
0.147948,0.375977,-0.235321
-0.611737,-0.364886,-0.20201
0.0842875,0.316596,0.0522081
0.187959,0.0584908,0.206406
-0.218778,-0.399759,0.457188
0.220642,0.251556,0.871347
-0.0715052,-0.631793,0.617829
0.734847,-0.164119,0.463335
0.00123343,0.476664,-0.2716
0.0256655,0.0237413,-0.342178
0.339955,-0.426598,0.299613
-0.0904904,0.313413,0.442035
-0.332873,-0.190942,-0.288152
-0.560758,0.042203,0.688738
0.000964736,-0.225631,0.851025
-0.18301,-0.0467936,0.0345552
0.258505,0.0517762,0.00807401
-0.0341243,-0.628698,0.100708
0.31944,-0.390462,0.180699
-0.43845,-0.214304,-0.503607
0.327927,-0.0330213,0.759557
0.217132,0.0125782,-0.0423732
-0.141344,0.0207469,-0.243559
0.0715548,0.194072,0.784758
0.607969,0.0515842,0.772438
0.0367657,0.222451,0.0760711
0.171064,0.564627,0.397989
-0.190822,0.245344,0.309216
0.294811,-0.378316,0.669583
0.011062,-0.304226,-0.536076
-0.0343933,0.334106,0.712807
-0.089205,-0.226039,0.146887
0.200399,-0.193331,-0.262071
0.0243506,-0.0990041,0.694112
0.171547,0.0365314,0.342129
0.670907,0.552304,0.330358
-0.152198,0.327399,1.04783
0.228316,-0.306484,0.640939
-0.0749172,-0.14985,-0.430352
0.048324,-0.220058,0.220018
0.509278,0.399076,0.846762
-0.434244,0.311443,0.575057
-0.115192,-0.412025,-0.0437225
0.0879561,-0.248156,0.377761
0.172856,0.153251,0.395387
0.0277406,0.0631076,0.864745
-0.176449,0.276741,0.148225
0.107656,0.0866718,0.346963
-0.213063,0.243231,-0.631956
-0.270711,-0.242474,0.115293
-0.0342474,-0.200734,0.0474556
-0.380666,-0.0804168,0.49049
0.166242,-0.103064,0.221308
-0.288582,0.192272,0.950868
-0.444857,0.670935,-0.00266086
0.0785276,-0.0123894,0.780442
-0.265667,0.2488,0.764566
0.577012,0.318155,-0.097175
0.569223,-0.0101495,0.383029
0.151462,0.355103,-0.421993
0.150552,-0.251604,-0.624655
0.423374,-0.000142434,0.944492
0.237637,-0.0601668,0.500541
-0.141715,0.410367,-0.138074
-0.40354,-0.199563,0.634875
-0.344993,-0.132958,0.622502
-0.54646,-0.240107,0.507153
0.20749,0.292214,0.0154858
-0.305106,0.00813464,-0.406407
0.163641,0.0677487,-0.553605
0.106898,-0.287291,0.54025
0.315156,0.065725,0.0763582
-0.568876,-0.238648,0.555447
-0.113737,-0.813773,0.1961
-0.18139,-0.0700402,0.243602
-0.163907,0.10599,0.0729425
-0.265542,0.152126,-0.485892
-0.481942,0.101924,-0.412216
0.150777,0.364445,-0.112408
0.139424,-0.0377943,0.109163
-0.363241,-0.269659,0.303681
0.207603,-0.0914975,-0.505544
0.147309,0.157075,-0.14727
-0.587575,0.563329,0.361302
0.12812,0.235084,-0.625006
-0.220217,0.165499,-0.684997
-0.181314,-0.0113825,0.241871
-0.213036,0.0559841,0.433144
-0.123719,-0.0942075,0.130187
0.193118,-0.160936,0.665598
-0.26508,0.101787,0.437918
0.615317,0.23304,0.565137
0.183931,-0.482382,0.65313
-0.0576025,0.138676,0.156985
-0.193358,-0.0251271,0.415081
0.259022,0.361327,1.01641
-0.169213,0.106802,0.219748
-0.0109446,0.221831,0.188689
-0.638313,-0.0952127,-0.410728
0.0798354,0.483346,-0.0184192
-0.0341743,-0.240931,0.495797
0.423708,-0.188818,0.82542
0.407732,0.243624,-0.135644
0.343376,0.507915,-0.169243
0.196123,0.0187281,-0.246987
-0.03937,0.0523383,-0.00429751
-0.39889,0.34381,-0.405322
0.140228,0.309876,0.547819
-0.283751,-0.435934,0.841667
-0.382126,-0.560737,0.549494
0.906637,0.219712,0.359001
0.354588,-0.316398,0.540883
0.175662,-0.197856,-0.28954
0.558083,0.125868,0.81836
0.456273,-0.109838,-0.0304181
-0.628653,-0.0603295,-0.433601
0.250318,-0.268847,0.0523156
-0.207491,-0.205927,0.881477
0.584258,0.437524,0.599391
0.316235,-0.774766,-0.191735
0.261906,-0.28925,1.02693
0.020197,0.52008,-0.0663923
-0.0968593,0.208132,-0.129959
0.24041,0.258273,1.02573
-0.13446,0.303638,-0.261123
0.247385,-0.223887,-0.106619
0.0899474,-0.0160722,-0.268865
0.56547,0.000545332,0.117902
0.143097,-0.0390401,-0.111147
-0.272305,0.70096,0.286357
0.0376813,-0.231149,0.5139
-0.113966,-0.182716,0.0606078
0.395087,-0.132971,-0.0632221
-0.0101524,0.32769,-0.561961
0.933919,0.129342,0.319605
-0.175108,0.298116,0.46911
-0.016635,0.211515,0.106002
-0.394547,-0.613326,0.109597
0.0493933,-0.174643,-0.243448
-0.421101,0.369771,-0.366524
0.407612,-0.266746,0.628105
-0.0957798,-0.830771,0.488882
0.533314,-0.385235,0.468161
0.216376,0.278205,-0.147264
-0.537908,-0.329299,-0.26386
-0.339127,-0.0497685,-0.427821
0.107552,-0.546706,-0.262292
0.294231,0.465317,-0.199154
-0.127909,0.0943281,0.72606
-0.142756,0.137003,0.0355682
0.479213,-0.581173,-0.155513
0.0160542,0.13826,-0.0622264
-0.0117161,0.0610326,0.00750167
0.574285,0.215847,0.763653
0.11394,0.611968,-0.1486
0.0440798,0.140862,0.266008
-0.548654,0.339343,0.221516
-0.00171609,-0.12735,-0.325172
-0.35025,-0.339041,0.841657
0.212113,-0.121276,0.0702334
0.111371,-0.234681,-0.314117
-0.565499,-0.417408,0.110662
0.0530236,-0.390322,0.988086
-0.201751,0.0582943,0.288329
-0.144698,0.23328,0.21494
0.0870013,-0.15919,0.181462
0.107536,0.14932,0.218241
0.0274746,0.238729,-0.532895
0.372588,-0.648993,-0.0230962
0.12368,-0.0352579,0.475675
-0.284399,0.432191,-0.545945
-0.0953935,-0.0269166,0.150378
-0.218822,0.215147,0.551953
0.0968322,0.40223,0.37592
-0.134486,0.346088,0.699253
0.373903,-0.104192,0.852984
0.442674,-0.14945,0.108811
0.0481047,-0.105374,-0.051317
-0.209146,0.099851,-0.0285399
-0.0455292,0.0161563,0.166549
-0.0668538,-0.327839,-0.472089
0.250233,-0.290255,0.363551
0.336462,-0.561535,-0.203598
-0.295512,0.193551,0.282013
-0.309338,0.224871,-0.09961
0.354728,-0.231686,0.754609
-0.341384,-0.295833,0.217904
0.224539,-0.0703764,0.156764
-0.347833,0.495025,0.501129
0.00502876,0.0409188,-0.0407268
0.611248,0.0478679,0.432822
-0.0453547,0.0423438,0.211852
0.0026559,0.251521,0.237798
0.044731,0.307037,-0.343747
-0.0793293,0.0208754,0.868572
-0.301701,-0.163308,0.387145
-0.182122,-0.0872963,0.196906
-0.056688,-0.096235,-0.543154
0.18085,-0.226519,0.00922282
0.100085,0.230928,0.513219
0.672644,-0.347189,0.554368
0.564943,0.148562,-0.118354
-0.231313,0.194086,0.447772
-0.00412576,0.352559,1.05713
0.127732,0.543993,-0.518465
0.270868,-0.329606,0.267678
0.0697673,-0.194217,0.178568
0.0617057,0.0248641,0.0192818
-0.0835402,0.0057018,0.439327
-0.216532,0.0816325,0.649402
0.0210701,-0.877108,0.409384
-0.0462002,0.112083,0.310161
0.16411,-0.193411,-0.461725
0.0386071,0.170636,0.0728431
-0.615242,0.357116,0.627103
-0.00961962,-0.698439,0.38539
0.571221,-0.0226813,0.536328
-0.106926,-0.0377224,-0.481863
-0.195942,0.463006,0.147351
-0.0958273,-0.177152,0.126244
0.074003,0.0801152,-0.130268
-0.475108,0.519669,0.576658
0.711637,-0.0462293,-0.13318
-0.151493,0.216249,0.841375
-0.110019,-0.446096,-0.612275
0.433101,-0.428207,0.400309
0.0338788,0.00732099,0.128793
-0.612171,-0.665039,0.113716
-0.164437,-0.0565367,0.0838492
0.236265,0.0124069,0.0419044
0.36264,0.282318,-0.358892
0.740804,-0.0249545,0.213189
-0.100596,-0.417639,0.712216
0.213202,-0.350117,0.00220583
-0.134618,0.299968,0.771171
-0.226246,-0.255756,1.04632
0.385504,0.0524253,0.226536
-0.116294,-0.320006,-0.375995
-0.246142,0.0102573,0.139773
-0.0680749,0.490331,0.328799
-0.322893,-0.174846,0.229909
-0.198806,0.0178439,0.25728
-0.0620329,-0.145893,0.672442
-0.0682664,0.0510055,0.890758
-0.00401839,0.18095,0.379142
-0.565312,0.368088,0.230418
0.123284,-0.726913,-0.0136884
0.0119904,0.124414,0.783025
0.33375,-0.242787,0.922024
0.215145,-0.151829,0.95923
-0.807383,-0.0379855,0.406682
-0.269835,-0.00703247,0.00235718
0.269472,-0.00514165,0.529669
0.0249167,-0.295007,-0.632877
0.0393694,-0.162019,0.190273
-0.00688007,-0.0571618,-0.668286
-0.121565,-0.0631548,-0.598737
-0.253814,0.0751492,0.505
0.487051,0.0936376,-0.307097
0.106739,0.012128,0.110949
0.050712,-0.146027,0.299242
-0.185691,-0.16232,-0.0468768
0.252716,-0.28262,0.80284
0.232595,-0.0412903,-0.379427
0.273771,-0.0138141,0.262321
0.347951,-0.351885,0.650805
